,ID,City,Date,Circuit,id_containers,contentores,tipo,volume,percentagem,estado,notas,Recolhidos,Fora do Contentor,Uso Comercial,Latitude,Longitude
169,2a5e1d47,Portimão,2021-07-06,6,e6a058f5,2,Rectangular c/ rodas,1000,0.5,Bom,Um a 25 e outro 5p,2,Não,Não,37.151623,-8.576419
170,c4454e61,Portimão,2021-07-06,6,c77e5ec2,2,Rectangular c/ rodas,1000,0.25,Razoável,"2 contentores, recolha de 1, ambos a 25%",1,Não,Não,37.148912,-8.587705
171,7904a8f1,Portimão,2021-07-06,3,f3029eba,3,Contentor semi-enterrado,3000,0.25,Bom,3 visitados 1 recolhido,1,Não,Não,37.141027,-8.540359
172,71db6701,Portimão,2021-07-06,6,db766a58,3,Contentor semi-enterrado,3000,0.5,Razoável,"Recolheram 1 contentor, deixaram um com verdes a 50 %",1,Não,Não,37.14753,-8.583949
173,72fee7b0,Portimão,2021-07-06,3,84ef668a,2,Contentor semi-enterrado,3000,0.25,Bom,Zona com trânsito. Estacionamento sentido inverso ao de circulação. 2 visitados.  1Reco,1,Não,Não,37.140448,-8.539526
174,58d208a9,Portimão,2021-07-06,6,1a782528,2,Rectangular c/ rodas,1000,0.25,Bom,"Ambos recolhidos, já tinham sido recolhidos no dia anterior",2,Não,Não,37.144366,-8.586472
175,23bf64a3,Portimão,2021-07-06,3,4d1515c3,2,Contentor semi-enterrado,3000,0.25,Bom,,2,Não,Não,37.139554,-8.53938
176,1e68fe8b,Portimão,2021-07-06,3,2450dedf,2,Contentor semi-enterrado,3000,0.5,Bom,2 em 2 . Corrigir último ponto.,2,Não,Não,37.139575,-8.539424
177,d02d23ef,Portimão,2021-07-06,6,f098278f,2,Contentor semi-enterrado,3000,0.75,Bom,Recolhido todos os dias,2,Não,Não,37.14643,-8.586414
178,6c0b6cf4,Portimão,2021-07-06,3,fcc7e755,2,Contentor semi-enterrado,3000,0.75,Bom,,2,Não,Não,37.138918,-8.538688
179,f366400a,Portimão,2021-07-06,6,3a47490e,3,Contentor semi-enterrado,3000,0.25,Bom,"Nenhum recolhido, com monos não recolhidos",0,Sim,Não,37.143597,-8.583548
180,33357ac7,Portimão,2021-07-06,6,a7e56021,2,Contentor semi-enterrado,3000,0.25,Razoável,"2 contentores, 1 semi enterrafo",2,Não,Não,37.142409,-8.574635
181,7f76e408,Portimão,2021-07-06,6,56b0c3eb,1,Rectangular c/ rodas,1000,0.5,Bom,Recolhido,1,Não,Não,37.142366,-8.573449
182,73314168,Portimão,2021-07-06,3,96bb089b,4,Contentor semi-enterrado,3000,0.5,Bom,Recolha de 3 em 4,3,Não,Não,37.139034,-8.536605
183,0d7bb02b,Portimão,2021-07-06,6,4582c24d,1,Rectangular c/ rodas,1000,0.25,Bom,"Não rechido, nem mono",0,Sim,Não,37.141709,-8.5718
184,cef59c66,Portimão,2021-07-06,6,7166e2f2,2,Contentor semi-enterrado,3000,0.5,Bom,"Recolhidos no dia anterior, n recolhidos no circuito",0,Não,Não,37.140911,-8.5704
185,7d6dd273,Portimão,2021-07-06,6,76509541,2,Contentor semi-enterrado,3000,0.25,Bom,"1inut,n rec",0,Não,Não,37.140866,-8.570036
186,4236d38d,Portimão,2021-07-06,6,051b2993,1,Contentor semi-enterrado,3000,0.25,Bom,"N recolhido,",0,Não,Não,37.140924,-8.569282
187,4eb2c7da,Portimão,2021-07-06,6,de541f7f,2,Contentor semi-enterrado,3000,0.5,Bom,"Recolheram 1 contentor apenas, outro 25 %",1,Não,Não,37.142743,-8.571777
188,b1e060ba,Portimão,2021-07-06,6,f3fc1c0b,1,Rectangular c/ rodas,1000,0.25,Bom,N rec,0,Não,Não,37.14327,-8.57327
189,36bc795d,Portimão,2021-07-06,3,a4724593,2,Contentor semi-enterrado,3000,0.75,Bom,Problemas de trânsito. Centro comercial,2,Não,Sim,37.140068,-8.538156
190,dd86885a,Portimão,2021-07-06,6,fd9f2b54,2,Rectangular c/ rodas,1000,0.25,Bom,Rec 1,1,Não,Não,37.143477,-8.574136
191,51c111f5,Portimão,2021-07-06,6,9ed7ae49,1,Rectangular c/ rodas,1000,0.25,Bom,,1,Não,Não,37.143547,-8.577972
192,11b84f8a,Portimão,2021-07-06,6,695179d4,2,Rectangular c/ rodas,1000,0.25,Razoável,Recolheram 1,1,Não,Não,37.144477,-8.5812
193,09c2aec0,Portimão,2021-07-06,3,6c58b117,2,Contentor semi-enterrado,3000,0.5,Bom,3 visitados e  2 recolhidos,2,Não,Não,37.140599,-8.538119
194,43d706a6,Portimão,2021-07-06,6,0b2ba3e1,1,Contentor semi-enterrado,3000,0.5,Razoável,Contentor algo leve,1,Não,Não,37.135304,-8.59012
195,b62f45eb,Portimão,2021-07-06,6,ab22bb16,2,Contentor semi-enterrado,3000,0.5,Bom,"Colocado a beira de um cruzamento, recolheram 1, outro inutilizavel",1,Não,Não,37.13587,-8.588041
196,a6a04202,Portimão,2021-07-06,6,3962b4fa,1,Contentor semi-enterrado,3000,1.0,Bom,"Problemas operacionais com a remoção dos resíduos, contentor que deveria ser de hotel",1,Não,Sim,37.136422,-8.586722
197,0118d806,Portimão,2021-07-06,3,c678fa7e,3,Contentor semi-enterrado,3000,0.75,Bom,Lixo comercial. Supermercado,3,Não,Sim,37.141087,-8.53823
198,9ee14547,Portimão,2021-07-06,6,eda95eb8,2,Sacos de lixo,3000,0.5,Bom,Recolheram 1,1,Não,Não,37.13692,-8.584736
199,8c8d0565,Portimão,2021-07-06,3,18a1f2eb,2,Contentor semi-enterrado,3000,0.75,Bom,,2,Não,Não,37.139411,-8.541279
200,4cb931b1,Portimão,2021-07-06,6,5d8031e2,6,Rectangular c/ rodas,1000,1.0,Bom,"Recolhido todos os dias, hoje foram 2",2,Não,Sim,37.135882,-8.58449
201,36f01009,Portimão,2021-07-06,6,d2d9c39f,4,Rectangular c/ rodas,1000,0.5,Bom,"Recolheram 2, 1 cheio, restantes 50%",2,Não,Não,37.137582,-8.585724
202,03d5f295,Portimão,2021-07-06,6,9ad95dd3,2,Contentor semi-enterrado,3000,0.75,Bom,Recolhido apenas o cheio,1,Não,Não,37.139269,-8.584903
203,83dc666e,Portimão,2021-07-06,3,34d23995,1,Contentor semi-enterrado,3000,0.75,Bom,1 de 2 recolhidos,1,Não,Não,37.139933,-8.54196
204,fcdd84d0,Portimão,2021-07-06,6,aa84f709,1,Rectangular c/ rodas,1000,0.5,Razoável,Muitos verdes,1,Não,Não,37.140118,-8.584685
205,1dd66842,Portimão,2021-07-06,3,e0857223,3,Contentor semi-enterrado,3000,0.75,Bom,3 recolhas. Recolha 6x semana,3,Não,Não,37.140133,-8.542603
206,d983c250,Portimão,2021-07-06,6,73dcd4c7,2,Rectangular c/ rodas,1000,0.75,Bom,Grande ponto de dor - requer enorme viagem até aos contentores,2,Não,Não,37.138488,-8.582094
207,70163f5e,Portimão,2021-07-06,3,6fd81e18,1,Rectangular c/ rodas,1000,0.25,Razoável,Bairro informal,1,Não,Não,37.140235,-8.543026
208,a141da43,Portimão,2021-07-06,3,e06dfd1b,1,Rectangular c/ rodas,1000,0.25,Razoável,,1,Não,Não,37.140219,-8.543147
209,3178b7fe,Portimão,2021-07-06,6,77668b50,2,Contentor semi-enterrado,3000,0.75,Bom,"1 75 % rec, 1 50% n rec",1,Não,Não,37.131907,-8.592413
210,26bf8d5a,Portimão,2021-07-06,6,5a2161cc,2,Contentor semi-enterrado,3000,0.5,Mau,"Recolha de 1 50%, outro n rec",1,Não,Não,37.131823,-8.591525
211,6757c706,Portimão,2021-07-06,3,eed890a5,1,Contentor semi-enterrado,3000,0.25,Bom,1 não recolhido,0,Não,Não,37.139331,-8.544941
212,29d8c178,Portimão,2021-07-06,6,d726755a,2,Contentor semi-enterrado,3000,0.75,Bom,"Recolha de um 75%, fica por recolher outro 50%",1,Não,Não,37.130392,-8.591921
213,86b30ad6,Portimão,2021-07-06,3,25005d06,3,Rectangular c/ rodas,1000,0.5,Bom,Centro saúde,3,Não,Não,37.138919,-8.545203
214,da03e303,Portimão,2021-07-06,6,981c20ee,2,Contentor semi-enterrado,3000,0.5,Razoável,Recolheram 1,1,Não,Não,37.127661,-8.588725
215,7d0135d3,Portimão,2021-07-06,3,0360cd6a,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.138718,-8.543178
216,cd422d4e,Portimão,2021-07-06,6,5e98af2b,3,Contentor semi-enterrado,3000,0.5,Bom,"Recolhido 1, outros entre 25 e 50%",1,Não,Não,37.123648,-8.588973
217,bce34122,Portimão,2021-07-06,6,07a9700b,3,Contentor semi-enterrado,3000,0.75,Razoável,"Recolheram 2, um a 75 e outro 50",2,Não,Não,37.123991,-8.590372
218,71dad8c4,Portimão,2021-07-06,6,042b957e,1,Rectangular c/ rodas,3000,0.5,Bom,Recolhido,1,Não,Não,37.124781,-8.590013
219,d399badd,Portimão,2021-07-06,6,bf999c26,2,Contentor semi-enterrado,3000,0.5,Razoável,Recolhido 1 a 75%,1,Não,Não,37.122851,-8.586226
220,a0cc9a04,Portimão,2021-07-06,6,352d1655,2,Contentor semi-enterrado,3000,0.25,Bom,Nenhum recolhido,0,Não,Não,37.12289,-8.584465
221,b75b510f,Portimão,2021-07-06,6,646aaf53,5,Rectangular c/ rodas,1000,1.0,Bom,"Recolheram 1 cheio e 1 a 50%,  deixaram outro",2,Não,Sim,37.120983,-8.582435
222,af754cf9,Portimão,2021-07-06,6,57025ffe,2,Rectangular c/ rodas,800,0.5,Bom,Recolha de 1,1,Não,Não,37.122181,-8.580481
223,4eda5c8e,Portimão,2021-07-06,6,8050c18d,1,Rectangular c/ rodas,1000,0.5,Bom,Recolha,1,Não,Não,37.123275,-8.577453
224,a4e44de0,Portimão,2021-07-06,6,5b77c075,2,Contentor semi-enterrado,3000,0.25,Bom,"N recolhidos, viatura a obstruir",0,Não,Sim,37.122093,-8.576247
225,77deb581,Portimão,2021-07-06,6,5ac65b18,3,Rectangular c/ rodas,800,1.0,Bom,"3 recolhidos, resíduos fora de contentor por recolher, hotel",3,Sim,Sim,37.120701,-8.573379
226,021ceb1e,Portimão,2021-07-06,3,58160980,1,Contentor semi-enterrado,3000,0.5,Razoável,Avaria do veículo,1,Não,Não,37.138603,-8.541557
227,296ebb94,Portimão,2021-07-06,6,f7b12582,1,Contentor semi-enterrado,3000,0.75,Bom,Volume elevado de verdes,1,Não,Não,37.121858,-8.567719
228,3f599e86,Portimão,2021-07-06,3,8baff145,3,Rectangular c/ rodas,1000,1.0,Razoável,,3,Não,Não,37.138356,-8.540313
229,e16d7b18,Portimão,2021-07-06,6,15abd51f,2,Rectangular c/ rodas,1000,0.5,Bom,"Recolhido 1, outro 25% n recolhido",1,Não,Não,37.122613,-8.564974
230,414996a3,Portimão,2021-07-06,6,2156afbe,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.122409,-8.566523
231,646be738,Portimão,2021-07-06,6,029f9674,1,Rectangular c/ rodas,1000,0.5,Bom,Verdes,1,Não,Não,37.121584,-8.570133
232,0decd370,Portimão,2021-07-06,6,36140f87,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.121101,-8.571483
233,224b4e82,Portimão,2021-07-06,6,,10,Rectangular c/ rodas,800,1.0,Bom,,10,Não,Sim,37.12221,-8.57493
234,224b4e82,Portimão,2021-07-06,6,ab09bbdf,14,Rectangular c/ rodas,1000,1.0,Razoável,"14 1100, 10 de 800",14,Não,Sim,37.12221,-8.57493
235,ff958abb,Portimão,2021-07-06,3,6f2233f9,7,Rectangular c/ rodas,1000,0.75,Razoável,Setor comercial. Cozinha.,7,Não,Sim,37.137507,-8.538518
236,1d6cb9cd,Portimão,2021-07-06,6,f041bbc1,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.122695,-8.576576
237,b2bd1a25,Portimão,2021-07-06,6,5f74c59f,1,Contentor semi-enterrado,3000,0.25,Bom,N recolhido,0,Não,Não,37.125016,-8.578785
238,33ce3c88,Portimão,2021-07-06,6,30c24208,3,Rectangular c/ rodas,1000,0.25,Razoável,Recolhidos 2 de 800 l a 25%,2,Não,Não,37.125037,-8.581398
239,716141d3,Portimão,2021-07-06,6,0149092a,2,Contentor semi-enterrado,3000,0.25,Bom,Nenhum recolhido,0,Não,Não,37.127272,-8.583562
240,96896f7f,Portimão,2021-07-06,6,1de04edb,1,Rectangular c/ rodas,1000,0.25,Bom,Recolhiso,1,Não,Não,37.128885,-8.587179
241,4142db9d,Portimão,2021-07-06,6,830cb7f5,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.128773,-8.588687
242,b0733cc1,Portimão,2021-07-06,6,dbfe9a97,2,Contentor semi-enterrado,3000,0.25,Bom,2 não levabtados,0,Não,Não,37.128852,-8.591111
243,095c43c0,Portimão,2021-07-06,6,be4ceea2,3,Contentor semi-enterrado,1000,1.0,Bom,,3,Não,Não,37.128051,-8.590096
244,6827eebb,Portimão,2021-07-06,6,1388b81b,3,Rectangular c/ rodas,1000,0.5,Razoável,Recolheram 1 a 5p %,1,Não,Não,37.127833,-8.590322
245,813ee2fd,Portimão,2021-07-06,6,ed4f8f93,2,Rectangular c/ rodas,1000,1.0,Bom,Zona residencial,2,Não,Não,37.127949,-8.591159
246,c34cb5e7,Portimão,2021-07-06,6,a61db482,2,Contentor semi-enterrado,3000,0.75,Bom,Recolhido 1 a u75 %,1,Não,Não,37.126506,-8.592553
247,1053b260,Portimão,2021-07-06,6,e6c92533,2,Rectangular c/ rodas,1000,0.5,Bom,Recolhidos dois,2,Não,Não,37.128272,-8.592309
248,6256eceb,Portimão,2021-07-06,6,f5ad3642,3,Rectangular c/ rodas,1000,0.5,Razoável,Uma recolha a 50%,1,Não,Não,37.128642,-8.592847
249,140ca02d,Portimão,2021-07-06,6,416dbebd,4,Rectangular c/ rodas,1000,0.5,Bom,"Recolhido um, 3 por recolher con 25 a 50%",1,Não,Não,37.126777,-8.590639
250,9ef6c9cd,Portimão,2021-07-06,6,1668756a,7,Contentor semi-enterrado,3000,0.75,Razoável,5 contentores enterrados 75% mais 2 120 2m mau estado e cheiks,7,Não,Sim,37.129996,-8.596369
251,c233f589,Portimão,2021-07-06,6,35efc01c,3,Contentor semi-enterrado,3000,0.75,Razoável,Um a 75 % - recolhido e outros dois por recolher a 35%,1,Não,Não,37.127863,-8.5954
252,55b21362,Portimão,2021-07-06,6,06272eb8,1,Rectangular c/ rodas,1000,0.5,Razoável,Monos neste local,1,Sim,Não,37.127352,-8.595973
253,c6684a76,Portimão,2021-07-06,6,3ca6ece2,1,Rectangular c/ rodas,1000,0.5,Razoável,Monos n recolhidos,1,Sim,Não,37.126931,-8.5963
254,7273fde5,Portimão,2021-07-06,6,b4e307cc,2,Contentor semi-enterrado,1000,0.75,Razoável,Maioria verdes em ambos,2,Não,Não,37.126445,-8.595959
255,e4f669ed,Portimão,2021-07-06,6,cbdbcc74,3,Rectangular c/ rodas,1000,0.5,Razoável,Recolhidos 2 a 75% e um por recokher,3,Não,Não,37.123674,-8.596353
256,6e3f9945,Portimão,2021-07-06,6,f2dd480f,2,Rectangular c/ rodas,1000,0.5,Bom,"Recolhido um a 75%,outro a 25%",1,Não,Não,37.1237,-8.595325
257,ee7ee1b2,Portimão,2021-07-06,6,4be74a22,2,Rectangular c/ rodas,1000,0.5,Razoável,Recolhidos ambos sem que estejam cheios - ingleses reclamam se não sempre recolhido (50 e 25),2,Não,Não,37.131267,-8.590676
258,8139b868,Portimão,2021-07-06,6,2a5f11a7,2,Contentor semi-enterrado,3000,0.75,Mau,Verdes que requerem algumas cuidado,2,Não,Não,37.132524,-8.59059
259,29bdc77c,Portimão,2021-07-06,6,601bcc91,2,Rectangular c/ rodas,1000,0.5,Bom,Recolhidos 2 - latas e cartao,2,Não,Não,37.133417,-8.59128
260,01b7ba33,Portimão,2021-07-06,6,e98da552,11,Rectangular c/ rodas,1000,1.0,Bom,9 de 800 litros e 2 de 1000,11,Não,Não,37.135044,-8.590596
261,42f30b8b,Portimão,2021-07-07,6,501fb327,1,Rectangular c/ rodas,1000,0.25,Bom,Não recolhido,0,Não,Não,37.140279,-8.589251
262,ad42d182,Portimão,2021-07-07,6,0fcbc596,1,Recipiente redondo,1000,0.25,Bom,N recolhido,0,Não,Não,37.143207,-8.586426
263,07b9b0fb,Portimão,2021-07-07,6,02e93f79,1,Rectangular c/ rodas,800,1.0,Bom,,1,Não,Não,37.143691,-8.585768
264,1bc71bcd,Portimão,2021-07-07,6,d3120ec4,2,Contentor semi-enterrado,3000,0.5,Bom,"Recolhido apenas 1 - 50%, outro por recolher",1,Não,Não,37.145067,-8.584281
265,f3d5293b,Portimão,2021-07-07,6,1602d7bd,1,Rectangular c/ rodas,800,0.75,Bom,Apanharam folhas colocadas à parte,1,Sim,Não,37.146836,-8.582351
266,a3dfefa7,Portimão,2021-07-07,6,7dafc958,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.147457,-8.579957
267,e845deda,Portimão,2021-07-07,6,ad13d9c2,1,Rectangular c/ rodas,1000,0.25,Razoável,N recolhido,0,Não,Não,37.149353,-8.576761
268,17f9a616,Portimão,2021-07-07,6,a80f0fa3,1,Rectangular c/ rodas,1000,0.5,Razoável,Zona turistica,1,Não,Sim,37.148989,-8.576053
269,0f5e64da,Portimão,2021-07-07,6,24307859,1,Rectangular c/ rodas,1000,0.75,Bom,Recolha,1,Não,Não,37.152598,-8.575721
270,882f49bd,Portimão,2021-07-07,6,beb7ef56,1,Rectangular c/ rodas,1000,0.25,Bom,,1,Não,Não,37.158139,-8.571842
271,4c95564c,Portimão,2021-07-07,6,601b94f7,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.159523,-8.570891
272,fa2a1889,Portimão,2021-07-07,6,b75ddeeb,1,Rectangular c/ rodas,1000,0.5,Razoável,,1,Não,Não,37.159579,-8.570733
273,1bcad49e,Portimão,2021-07-07,6,b80f25e8,1,Rectangular c/ rodas,1000,0.25,Bom,Não recolhido,0,Não,Não,37.161539,-8.572882
274,90c6ca75,Portimão,2021-07-07,6,ff32560c,4,Rectangular c/ rodas,1000,1.0,Razoável,Recolha fora do circuito,4,Não,Sim,37.161602,-8.585595
275,07926a3d,Portimão,2021-07-08,6,f932e3d5,8,Rectangular c/ rodas,800,0.5,Bom,"Recolha dos contentores todos, recolha de Hotel fora deste circuito",8,Não,Sim,37.160995,-8.579407
276,07926a3d,Portimão,2021-07-08,6,46b6b492,8,Rectangular c/ rodas,1000,0.5,Bom,Recolha extraordinária - hotel produz muitos resíduos normalmente,8,Não,Sim,37.160995,-8.579407
277,19111451,Portimão,2021-07-07,6,c7bcd8df,2,Rectangular c/ rodas,1000,1.0,Bom,"1 de 1100 recolhido, outro de 800 por recolher",1,Não,Sim,37.160991,-8.578486
278,e01051f2,Portimão,2021-07-07,8,0b13dca7,3,Rectangular c/ rodas,1000,0.5,Razoável,Os que se partem,3,Não,Não,37.157381,-8.552441
279,7ecf2568,Portimão,2021-07-07,8,5d3eeb3e,2,Rectangular c/ rodas,800,0.5,Razoável,,2,Não,Não,37.157379,-8.552663
280,6c156aeb,Portimão,2021-07-07,8,083a2b99,1,Recipiente redondo,1000,0.5,Bom,,1,Não,Não,37.156216,-8.551942
281,d1ac5bee,Portimão,2021-07-07,8,73e3287a,1,Rectangular c/ rodas,1000,0.5,Bom,Recolhido,1,Não,Não,37.153477,-8.552665
282,91550b7d,Portimão,2021-07-07,5,f48a10ab,1,Rectangular c/ rodas,1000,0.25,Bom,,1,Não,Não,37.14349,-8.548502
283,1e07a340,Portimão,2021-07-07,8,a3b91ac3,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.154519,-8.552837
284,f6eb8b5a,Portimão,2021-07-07,8,365a3db9,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.157177,-8.553354
285,5907da93,Portimão,2021-07-07,5,98614f8c,3,Rectangular c/ rodas,1000,1.0,Bom,"Recolheram 2, 1 a 100, 1 a 50",2,Não,Não,37.137716,-8.546378
286,a3fd88ed,Portimão,2021-07-07,8,bd921172,3,Rectangular c/ rodas,1000,0.75,Bom,,3,Não,Não,37.153142,-8.551152
287,a8ae5566,Portimão,2021-07-07,5,b71f9945,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.134117,-8.545778
288,615f5dae,Portimão,2021-07-07,8,f1e35117,1,Rectangular c/ rodas,1000,0.75,Bom,,1,Não,Não,37.153947,-8.549964
289,501bfd83,Portimão,2021-07-07,5,2b1d67fa,2,Rectangular c/ rodas,1000,0.75,Bom,"1 a 75, 1 a 50",2,Não,Não,37.133389,-8.546437
290,b0ee1980,Portimão,2021-07-07,8,2f3b1708,2,Rectangular c/ rodas,1000,0.75,Bom,"Aqui é uma empresa de banco alimentar,consta muitas frutas estragadas, e mal acondicionadas e estavam atirados dentária dos contentores",2,Não,Sim,37.154634,-8.549517
291,fbb8e368,Portimão,2021-07-07,8,89772a9c,1,Rectangular c/ rodas,1000,0.25,Bom,Não recolhidos,0,Não,Não,37.155201,-8.549466
292,58c2176c,Portimão,2021-07-07,8,dd5df5a4,2,Rectangular c/ rodas,1000,0.25,Bom,,2,Não,Não,37.155696,-8.549066
293,67f32d81,Portimão,2021-07-07,5,4d5dc884,1,Contentor semi-enterrado,3000,0.75,Bom,,1,Não,Não,37.132558,-8.546132
294,20c90e3d,Portimão,2021-07-07,5,de43fa87,2,Rectangular c/ rodas,1000,1.0,Bom,"1 a 100, 1 a 75",2,Não,Não,37.132248,-8.545911
295,920c0c6d,Portimão,2021-07-07,8,43a9cb2a,3,Rectangular c/ rodas,1000,0.25,Bom,Mal acondicionados,3,Sim,Não,37.152681,-8.5492
296,69e5243f,Portimão,2021-07-07,5,2f7e406d,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.127547,-8.547646
297,7047686f,Portimão,2021-07-07,8,b7ea9f98,1,Contentor semi-enterrado,3000,0.5,Bom,,1,Não,Não,37.15198,-8.548515
298,7a310241,Portimão,2021-07-07,5,c8abc2a4,2,Contentor semi-enterrado,3000,0.75,Bom,"1 a 75, 1 a 50",2,Não,Não,37.123943,-8.545427
299,5ad3afbf,Portimão,2021-07-07,8,cec709cb,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.150663,-8.547082
300,4544968c,Portimão,2021-07-07,5,98de6be6,3,Contentor semi-enterrado,3000,1.0,Bom,"Recolheram 2, os dois a 100",2,Não,Não,37.124727,-8.547382
301,ae02df34,Portimão,2021-07-07,8,ba1bddfe,2,Contentor semi-enterrado,3000,0.5,Bom,Muito mal acondicionados (resíduos colocados dentro das cubas sem sacos),2,Sim,Não,37.150513,-8.546119
302,cec9b8a3,Portimão,2021-07-07,8,02dc3adf,3,Contentor semi-enterrado,3000,0.25,Bom,"1-75%,2-100%,3-25%",3,Não,Não,37.151936,-8.545623
303,69eb6f9b,Portimão,2021-07-07,5,7d576a54,3,Contentor semi-enterrado,3000,1.0,Bom,2 a 100,2,Não,Não,37.12557,-8.548101
304,77555ce3,Portimão,2021-07-07,5,5d957ea6,1,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.124998,-8.549595
305,6ffaaea1,Portimão,2021-07-07,5,9a72d94f,3,Contentor semi-enterrado,3000,1.0,Bom,"Recolheram 3, 1 a 100, 1 a 75",3,Não,Não,37.124064,-8.54897
306,90235145,Portimão,2021-07-07,8,43c94035,2,Contentor semi-enterrado,3000,0.5,Bom,Tem resíduos/monos ao lado dos contentores,2,Sim,Não,37.150348,-8.544396
307,e893a0ba,Portimão,2021-07-07,5,edd44727,2,Contentor semi-enterrado,3000,0.75,Bom,Recolheram 1,1,Não,Não,37.121794,-8.549889
308,f3ad7aeb,Portimão,2021-07-07,8,679d8ba6,2,Contentor semi-enterrado,3000,0.5,Bom,São mas só recolheu 1 contentor,1,Não,Não,37.148988,-8.544965
309,d0550058,Portimão,2021-07-07,5,aea7b589,2,Rectangular c/ rodas,800,0.5,Bom,"1 a 100, 1 a 50",2,Não,Não,37.121878,-8.560688
310,e5c78714,Portimão,2021-07-07,8,db889172,2,Contentor semi-enterrado,3000,0.25,Bom,,2,Não,Não,37.148282,-8.544354
311,2533b4d2,Portimão,2021-07-07,5,55522cbd,3,Rectangular c/ rodas,1000,0.75,Bom,"1 a 75, 2 a 50%",3,Não,Não,37.121983,-8.563972
312,c8352166,Portimão,2021-07-07,8,0c161a2c,2,Rectangular c/ rodas,1000,0.25,Bom,,2,Não,Não,37.148493,-8.545833
313,21cf133a,Portimão,2021-07-07,5,73584580,3,Rectangular c/ rodas,1000,0.5,Bom,,3,Não,Não,37.121168,-8.561873
314,2dc143b2,Portimão,2021-07-07,8,cf273494,2,Contentor semi-enterrado,3000,0.5,Razoável,Recolhido apenas 1 de 2,1,Não,Não,37.148475,-8.547098
315,e0e42f7a,Portimão,2021-07-07,8,153df996,1,Contentor semi-enterrado,3000,0.5,Razoável,Plano inclinado dificulta a acção da viatura,1,Não,Não,37.149208,-8.5483
316,2471dd47,Portimão,2021-07-07,5,21bb9dfd,8,Rectangular c/ rodas,1000,1.0,Bom,Recolheram 4 a 100%,4,Não,Sim,37.121142,-8.560311
317,de88fdf1,Portimão,2021-07-07,5,a887e1a3,5,Rectangular c/ rodas,800,0.5,Bom,Recolheram 1,1,Não,Não,37.120423,-8.553299
318,e6ea1cc1,Portimão,2021-07-07,8,cc07f4dd,3,Contentor semi-enterrado,1000,0.5,Bom,"Recolhidos 2, um a 50% e outro 25%, um 50% por recolher",2,Não,Não,37.150357,-8.549222
319,e5d4f0ae,Portimão,2021-07-07,5,6a518fb6,1,Rectangular c/ rodas,1000,1.0,Bom,,2,Não,Não,37.121093,-8.556574
320,04dc0a85,Portimão,2021-07-07,5,1cfe7b9f,2,Rectangular c/ rodas,1000,1.0,Bom,,1,Não,Não,37.120838,-8.556898
321,0f29bba0,Portimão,2021-07-07,5,219bbc43,1,Contentor semi-enterrado,3000,0.5,Bom,,1,Não,Não,37.120489,-8.558642
322,6f35f267,Portimão,2021-07-07,8,ffe56c59,1,Rectangular c/ rodas,1000,0.25,Bom,Contentor,1,Não,Não,37.153238,-8.544605
323,88a79ba3,Portimão,2021-07-07,8,f205565b,1,Rectangular c/ rodas,1000,0.75,Bom,Mudança de faixa,1,Não,Não,37.151461,-8.541391
324,04dad046,Portimão,2021-07-07,5,2123e3ee,1,Rectangular c/ rodas,1000,0.25,Bom,,1,Não,Não,37.119866,-8.55732
325,83b0f958,Portimão,2021-07-07,8,7cd6b0ea,2,Contentor semi-enterrado,3000,0.75,Bom,"Recolha de apenas 1 a 75%, segundo por recolher",1,Não,Não,37.15034,-8.540322
326,05ef06b2,Portimão,2021-07-07,5,fabcee38,1,Rectangular c/ rodas,1000,0.5,Bom,,1,Não,Não,37.119609,-8.555881
327,9c99312d,Portimão,2021-07-07,5,92bf7ad3,2,Rectangular c/ rodas,1000,1.0,Bom,2 a 100%,2,Não,Não,37.122784,-8.556905
328,9f242d08,Portimão,2021-07-07,8,12c1cb03,3,Contentor semi-enterrado,3000,0.75,Bom,"Recolhidos 2 para evitar cheiro do resíduos , por recolher contentor 50%uo alimentar",2,Não,Não,37.14787,-8.540894
329,c23179bc,Portimão,2021-07-07,5,008de347,3,Rectangular c/ rodas,1000,1.0,Bom,Recolheram 2 a 100,2,Não,Não,37.123798,-8.555336
330,46c7b49e,Portimão,2021-07-07,5,b5346b9f,2,Contentor semi-enterrado,3000,1.0,Bom,Recolhidos alternadamente. Recolheram 1 a 100%,1,Não,Não,37.124351,-8.557377
331,2ab809fa,Portimão,2021-07-07,5,171812ee,1,Contentor semi-enterrado,3000,0.75,Bom,"1 a 75, 1 a 50%",1,Não,Não,37.125768,-8.557854
